what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713547293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713548073
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713738274
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713755590
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713785652
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1351713785683
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713786978
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713787024
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713825042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713867057
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713883203
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713890971
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713895995
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713915385
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713918911
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713923607
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713926071
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1351713928021
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1351713929535
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713932249
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1351713959861
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1351713976023
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351713978862
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351714053399
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1351714054990
